originID,grade,type,start_time,end_time,lasting_time,o_lat,o_lon,d_lat,d_lon,dist (km)
'2136687297924772492',minor,CONGESTION,02/27/2022 23:34:01,02/27/2022 23:47:31,0:13:30,1.42632,103.78574,1.42649,103.78295,0.31105429707225324
'821863600204231133',minor,CONGESTION,02/27/2022 23:37:27,02/27/2022 23:52:27,0:15:00,1.38411,103.73879,1.38144,103.73567,0.4557663012146811
'1767719379710445679',minor,CONGESTION,02/27/2022 23:41:54,02/27/2022 23:58:05,0:16:11,1.49696,103.78243,1.49667,103.78256,0.03517897706950378
'4350543795821876',minor,CONGESTION,02/27/2022 23:39:46,02/27/2022 23:57:32,0:17:46,1.28066,103.83063,1.27802,103.82476,0.7155384931024324
'741966004542546845',minor,CONGESTION,02/27/2022 23:42:27,02/28/2022 00:12:27,0:30:00,1.3667,103.94875,1.3627,103.95901,1.224488931062778
'3598655262038273748',minor,CONGESTION,02/27/2022 23:42:27,02/27/2022 23:57:27,0:15:00,1.36151,103.70372,1.35692,103.69964,0.6810014740082493
'2626579016978255106',minor,CONGESTION,02/27/2022 23:47:27,02/28/2022 00:02:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'3388130127294626558',minor,CONGESTION,02/27/2022 23:49:27,02/28/2022 00:04:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'2082327276130194615',minor,CONGESTION,02/27/2022 23:39:46,02/28/2022 00:05:31,0:25:45,1.2784,103.82396,1.27863,103.8233,0.07773091926300121
'4666052211881159866',minor,CONGESTION,02/27/2022 23:49:27,02/28/2022 00:04:27,0:15:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'1753770840333310301',minor,CONGESTION,02/27/2022 23:51:27,02/28/2022 00:06:27,0:15:00,1.33939,103.6804,1.33385,103.67617,0.7725734119690725
'4287499932051567005',minor,CONGESTION,02/27/2022 23:52:57,02/28/2022 00:07:57,0:15:00,1.36286,103.85919,1.35806,103.85752,0.5623579425237046
'475315527481658724',minor,CONGESTION,02/27/2022 23:52:27,02/28/2022 00:07:27,0:15:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'4178178161123441064',minor,CONGESTION,02/27/2022 23:55:27,02/28/2022 00:10:27,0:15:00,1.41925,103.80028,1.4212,103.79728,0.397432630689748
'2959030984217803968',minor,CONGESTION,02/27/2022 23:56:20,02/28/2022 00:12:05,0:15:45,1.49738,103.78223,1.49709,103.78237,0.03565103287007759
'4497925000282207693',minor,CONGESTION,02/27/2022 23:57:27,02/28/2022 00:12:27,0:15:00,1.33864,103.67792,1.33385,103.67617,0.5643253519354033
'193847712345775754',minor,CONGESTION,02/27/2022 23:59:27,02/28/2022 00:14:27,0:15:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'3360974655399360431',minor,CONGESTION,02/27/2022 23:59:27,02/28/2022 00:14:27,0:15:00,1.38411,103.73879,1.38144,103.73567,0.4557663012146811
'3739565766178573918',minor,CONGESTION,02/28/2022 00:00:27,02/28/2022 01:00:27,1:00:00,1.36151,103.70372,1.35692,103.69964,0.6810014740082493
'3019186114168116238',minor,CONGESTION,02/28/2022 00:03:27,02/28/2022 00:18:27,0:15:00,1.32724,103.86955,1.32967,103.86402,0.6715319219369401
'4610250218125925298',minor,CONGESTION,02/28/2022 00:02:27,02/28/2022 00:17:27,0:15:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'832549698715477219',minor,CONGESTION,02/28/2022 00:03:27,02/28/2022 00:18:27,0:15:00,1.28757,103.79538,1.28571,103.79831,0.38552674133186526
'2680225125269835902',minor,CONGESTION,02/28/2022 00:04:57,02/28/2022 00:19:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'669481566737971945',minor,CONGESTION,02/28/2022 00:03:57,02/28/2022 00:18:57,0:15:00,1.39324,103.77399,1.40644,103.77234,1.4710941155070212
'2516077888403049776',minor,CONGESTION,02/28/2022 00:04:27,02/28/2022 00:19:27,0:15:00,1.36495,103.95535,1.3627,103.95901,0.4772876287917752
'896229340166959526',minor,CONGESTION,02/28/2022 00:06:27,02/28/2022 00:21:27,0:15:00,1.3607,103.71053,1.35717,103.71468,0.6046978804944624
'1216306984035811306',minor,CONGESTION,02/28/2022 00:07:27,02/28/2022 00:37:27,0:30:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'705567508624395699',minor,CONGESTION,02/27/2022 23:59:27,02/28/2022 00:14:27,0:15:00,1.322,103.70296,1.3223,103.69993,0.33883657627684866
'1685351854673274737',minor,CONGESTION,02/28/2022 00:08:57,02/28/2022 00:23:57,0:15:00,1.35038,103.858,1.34714,103.85915,0.38043601741104893
'4510116980726332576',minor,CONGESTION,02/28/2022 00:07:57,02/28/2022 00:37:57,0:30:00,1.29065,103.79063,1.29251,103.78773,0.3827064013850706
'2161725978861108945',minor,CONGESTION,02/28/2022 00:12:27,02/28/2022 00:42:27,0:30:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'2858336116637582471',minor,CONGESTION,02/28/2022 00:12:16,02/28/2022 00:25:31,0:13:15,1.27747,103.8274,1.27786,103.82813,0.09197905266888852
'2187337831261316999',minor,CONGESTION,02/28/2022 00:13:16,02/28/2022 00:27:31,0:14:15,1.38884,103.75669,1.38884,103.75669,0.0
'3811277386167034355',minor,CONGESTION,02/28/2022 00:12:16,02/28/2022 00:25:31,0:13:15,1.27627,103.8275,1.27627,103.8275,0.0
'798834796144371762',minor,CONGESTION,02/28/2022 00:19:27,02/28/2022 00:49:27,0:30:00,1.32936,103.82257,1.33113,103.81875,0.4680149472780681
'3336881648803520351',minor,CONGESTION,02/28/2022 00:20:27,02/28/2022 00:35:27,0:15:00,1.35892,103.71252,1.35717,103.71468,0.308591304893868
'2828467336949381649',minor,CONGESTION,02/28/2022 00:25:27,02/28/2022 00:55:27,0:30:00,1.33132,103.81879,1.32724,103.82558,0.8800853296562959
'3376992124047675241',minor,CONGESTION,02/28/2022 00:27:57,02/28/2022 00:42:57,0:15:00,1.29065,103.79063,1.29251,103.78773,0.3827064013850706
'971570796866134469',minor,CONGESTION,02/28/2022 00:31:27,02/28/2022 00:46:27,0:15:00,1.322,103.70296,1.3223,103.69993,0.33883657627684866
'1022188187799198023',minor,CONGESTION,02/28/2022 00:31:27,02/28/2022 00:46:27,0:15:00,1.322,103.70296,1.3223,103.69993,0.33883657627684866
'1653396250259557976',minor,CONGESTION,02/28/2022 00:37:57,02/28/2022 00:52:57,0:15:00,1.39641,103.77382,1.40644,103.77234,1.121229772486242
'993670828584136861',minor,CONGESTION,02/28/2022 00:38:05,02/28/2022 00:53:31,0:15:26,1.31774,103.84989,1.32092,103.85566,0.7321144926220157
'4298171585085534338',minor,CONGESTION,02/28/2022 00:45:31,02/28/2022 00:59:31,0:14:00,1.30543,103.8401,1.30637,103.8403,0.10629686802594816
'1410397542048581321',minor,CONGESTION,02/28/2022 00:47:31,02/28/2022 00:59:31,0:12:00,1.3627,103.95901,1.36089,103.96076,0.27925892506626665
'1381477834599341201',minor,CONGESTION,02/28/2022 00:48:27,02/28/2022 01:03:27,0:15:00,1.36567,103.95307,1.3627,103.95901,0.7381332533777991
'1296549029940208846',minor,CONGESTION,02/28/2022 00:48:57,02/28/2022 01:03:57,0:15:00,1.32008,103.87985,1.3196,103.87644,0.38319299340484486
'1020635516863220199',minor,CONGESTION,02/28/2022 00:49:27,02/28/2022 01:04:27,0:15:00,1.3307,103.8199,1.32724,103.82558,0.7388892828140435
'829986870188439130',minor,CONGESTION,02/28/2022 00:48:57,02/28/2022 01:03:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'1393936946291660204',minor,CONGESTION,02/28/2022 00:50:57,02/28/2022 01:05:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'4003264574612068811',minor,CONGESTION,02/28/2022 00:54:46,02/28/2022 01:09:31,0:14:45,1.32972,103.84963,1.32975,103.84932,0.03465892505779828
'369401993953362313',minor,CONGESTION,02/28/2022 00:55:27,02/28/2022 01:10:27,0:15:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'4453725308902991073',minor,CONGESTION,02/28/2022 00:55:27,02/28/2022 01:10:27,0:15:00,1.32187,103.70436,1.3223,103.69993,0.49530240166254214
'785024523049408755',minor,CONGESTION,02/28/2022 01:02:27,02/28/2022 01:17:27,0:15:00,1.36151,103.70372,1.35692,103.69964,0.6810014740082493
'3345200118886005985',minor,CONGESTION,02/28/2022 01:03:59,02/28/2022 01:19:31,0:15:32,1.31305,103.84509,1.31442,103.84569,0.16555144587357892
'1661232708064357382',minor,CONGESTION,02/28/2022 01:10:57,02/28/2022 01:25:57,0:15:00,1.36115,103.8586,1.35806,103.85752,0.36219990605834235
'78727464746577342',minor,CONGESTION,02/28/2022 01:10:57,02/28/2022 01:25:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'4660752444826414603',minor,CONGESTION,02/28/2022 01:16:27,02/28/2022 01:31:27,0:15:00,1.36126,103.7035,1.35692,103.69964,0.6440748230594967
'3395757747293427462',minor,CONGESTION,02/28/2022 01:20:57,02/28/2022 01:35:57,0:15:00,1.28838,103.84153,1.28607,103.83851,0.42214571538285756
'3169105587478834085',minor,CONGESTION,02/28/2022 01:26:57,02/28/2022 01:41:57,0:15:00,1.28573,103.79799,1.28759,103.795,0.3911908880009748
'326466122814706767',minor,CONGESTION,02/28/2022 01:30:57,02/28/2022 01:45:57,0:15:00,1.32394,103.72195,1.32263,103.71606,0.6713122842382206
'1446570048997089673',minor,CONGESTION,02/28/2022 01:51:16,02/28/2022 02:03:31,0:12:15,1.2825,103.86109,1.28211,103.86093,0.04665590442140206
'1770545628420663156',minor,CONGESTION,02/28/2022 02:00:48,02/28/2022 02:15:31,0:14:43,1.29568,103.88776,1.29572,103.88548,0.2537825223169336
'3323849803596079141',minor,CONGESTION,02/28/2022 02:03:27,02/28/2022 02:18:27,0:15:00,1.32184,103.75226,1.31607,103.75895,0.9805063234486086
'1299475877690728129',minor,CONGESTION,02/28/2022 02:05:31,02/28/2022 02:27:31,0:22:00,1.36653,103.8605,1.38198,103.85843,1.7238441897476933
'4266341142011330071',minor,CONGESTION,02/28/2022 02:52:47,02/28/2022 03:07:31,0:14:44,1.29467,103.78581,1.29474,103.78575,0.010222523222169487
'1574690066390127813',minor,CONGESTION,02/28/2022 03:15:36,02/28/2022 03:31:31,0:15:55,1.31615,103.84709,1.31954,103.85375,0.8305893721282366
'4190736399815753119',minor,CONGESTION,02/28/2022 03:20:46,02/28/2022 03:35:31,0:14:45,1.34166,103.74857,1.34294,103.74631,0.2886025384736723
'4348534743158746160',minor,CONGESTION,02/28/2022 03:28:01,02/28/2022 03:41:31,0:13:30,1.35877,103.90297,1.35709,103.90205,0.21211248506590066
'2744512128650902927',minor,CONGESTION,02/28/2022 04:12:01,02/28/2022 04:25:31,0:13:30,1.30608,103.8402,1.30637,103.8403,0.03394304116451785
'698969179996051340',minor,CONGESTION,02/28/2022 05:10:27,02/28/2022 05:25:27,0:15:00,1.39037,103.77079,1.39047,103.7651,0.6333191875338594
'2566946021692836007',minor,CONGESTION,02/28/2022 05:18:05,02/28/2022 05:35:31,0:17:26,1.33885,103.75354,1.33885,103.75354,0.0
'1490221816712662521',minor,CONGESTION,02/28/2022 05:21:27,02/28/2022 05:36:27,0:15:00,1.33729,103.75628,1.34005,103.75141,0.6219968532671912
'1997588633988317018',minor,CONGESTION,02/28/2022 05:27:16,02/28/2022 05:41:31,0:14:15,1.33772,103.75552,1.33885,103.75354,0.25331362868638
'4035052851007723279',minor,CONGESTION,02/28/2022 05:39:27,02/28/2022 06:09:27,0:30:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3984926695949143401',minor,CONGESTION,02/28/2022 05:39:27,02/28/2022 05:54:27,0:15:00,1.33729,103.75628,1.34005,103.75141,0.6219968532671912
'2393633594714886758',minor,CONGESTION,02/28/2022 05:42:46,02/28/2022 06:01:31,0:18:45,1.33772,103.75552,1.33673,103.75727,0.22341340549861013
'2106728840146611211',minor,CONGESTION,02/28/2022 05:55:27,02/28/2022 06:10:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3726319343766894522',minor,CONGESTION,02/28/2022 05:57:27,02/28/2022 06:12:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'1890454152128093561',minor,CONGESTION,02/28/2022 06:10:57,02/28/2022 06:40:57,0:30:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'1669709696742415674',minor,CONGESTION,02/28/2022 06:15:27,02/28/2022 06:30:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'273601969464914666',minor,CONGESTION,02/28/2022 06:17:16,02/28/2022 06:29:31,0:12:15,1.35785,103.85743,1.35593,103.85698,0.2181304513216051
'1757763941640307919',minor,CONGESTION,02/28/2022 06:20:46,02/28/2022 06:35:31,0:14:45,1.3149,103.84599,1.31524,103.84623,0.04611751821272375
'668772074930027214',minor,CONGESTION,02/28/2022 06:25:46,02/28/2022 06:51:31,0:25:45,1.34166,103.74857,1.33772,103.75552,0.8877189923435225
'3727953105691032008',minor,CONGESTION,02/28/2022 06:27:27,02/28/2022 06:42:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'664653592789652001',minor,CONGESTION,02/28/2022 06:31:27,02/28/2022 07:01:27,0:30:00,1.32875,103.86662,1.32967,103.86402,0.30671502532947376
'1091049399992668926',minor,CONGESTION,02/28/2022 06:34:16,02/28/2022 06:49:31,0:15:15,1.36985,103.72002,1.3753,103.72826,1.0973041300526722
'492561899826144307',minor,CONGESTION,02/28/2022 06:40:57,02/28/2022 06:55:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'3752681313470727645',minor,CONGESTION,02/28/2022 06:41:27,02/28/2022 06:56:27,0:15:00,1.33739,103.7561,1.34005,103.75141,0.5991164356927172
'1298421236962160585',minor,CONGESTION,02/28/2022 06:42:46,02/28/2022 06:59:31,0:16:45,1.36985,103.72002,1.3753,103.72826,1.0973041300526722
'2209817541732507816',minor,CONGESTION,02/28/2022 06:47:16,02/28/2022 07:09:31,0:22:15,1.33363,103.76278,1.33885,103.75354,1.1792332440721507
'504246560867535413',minor,CONGESTION,02/28/2022 06:49:27,02/28/2022 07:04:27,0:15:00,1.32862,103.86705,1.32967,103.86402,0.35663598383506917
'3729619766950107337',minor,CONGESTION,02/28/2022 06:51:27,02/28/2022 07:06:27,0:15:00,1.3385,103.80738,1.33404,103.81299,0.7956149787344203
'2206304554781222357',minor,CONGESTION,02/28/2022 06:52:31,02/28/2022 07:15:31,0:23:00,1.36985,103.72002,1.3753,103.72826,1.0973041300526722
'1262574029138803441',minor,CONGESTION,02/28/2022 06:57:27,02/28/2022 07:12:27,0:15:00,1.36833,103.71479,1.37633,103.72946,1.8568444853336024
'1272503607101123141',minor,CONGESTION,02/28/2022 06:56:57,02/28/2022 07:11:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'1694305846469329250',minor,CONGESTION,02/28/2022 06:58:57,02/28/2022 07:13:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'1909718136989064068',minor,CONGESTION,02/28/2022 07:03:27,02/28/2022 07:18:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'2108655320110529415',minor,CONGESTION,02/28/2022 07:05:27,02/28/2022 07:20:27,0:15:00,1.36985,103.72002,1.37633,103.72946,1.2716434903180327
'1812922537492031044',minor,CONGESTION,02/28/2022 07:03:57,02/28/2022 07:33:57,0:30:00,1.32223,103.67293,1.32184,103.66743,0.6136125561637586
'4521826894370915875',minor,CONGESTION,02/28/2022 07:09:27,02/28/2022 07:24:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'871143713140303390',minor,CONGESTION,02/28/2022 07:15:27,02/28/2022 07:30:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3973680446475138088',minor,CONGESTION,02/28/2022 07:19:27,02/28/2022 07:34:27,0:15:00,1.32724,103.86955,1.32967,103.86402,0.6715319219369401
'4058342857839319773',minor,CONGESTION,02/28/2022 07:21:27,02/28/2022 07:36:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'2655049480824467656',minor,CONGESTION,02/28/2022 07:23:57,02/28/2022 07:38:57,0:15:00,1.32225,103.67322,1.32184,103.66743,0.6459622931005317
'3879774845209443015',minor,CONGESTION,02/28/2022 07:27:27,02/28/2022 07:42:27,0:15:00,1.32184,103.75226,1.31607,103.75895,0.9805063234486086
'3684635465068250193',minor,CONGESTION,02/28/2022 07:35:27,02/28/2022 07:50:27,0:15:00,1.32862,103.86705,1.32967,103.86402,0.35663598383506917
'3933042513821633167',minor,CONGESTION,02/28/2022 07:37:27,02/28/2022 08:22:27,0:45:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'3361828904065134287',minor,CONGESTION,02/28/2022 07:45:27,02/28/2022 08:15:27,0:30:00,1.33734,103.80866,1.33404,103.81299,0.604451329393938
'805837308607706415',minor,CONGESTION,02/28/2022 07:44:01,02/28/2022 08:09:31,0:25:30,1.33456,103.81182,1.3342,103.81254,0.08947156639820461
'2611492608950749160',minor,CONGESTION,02/28/2022 07:50:57,02/28/2022 08:05:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'4259561827850771945',minor,CONGESTION,02/28/2022 07:55:46,02/28/2022 08:07:31,0:11:45,1.34124,103.74931,1.34151,103.74883,0.061195616291414436
'450858853308208746',minor,CONGESTION,02/28/2022 08:02:57,02/28/2022 08:17:57,0:15:00,1.35223,103.8574,1.34714,103.85915,0.5955694799670505
'2738167069194738833',minor,CONGESTION,02/28/2022 08:23:57,02/28/2022 08:38:57,0:15:00,1.31615,103.84709,1.31399,103.84546,0.2999208451618338
'2934970683107634314',minor,CONGESTION,02/28/2022 08:23:46,02/28/2022 08:37:31,0:13:45,1.28215,103.86095,1.28168,103.86076,0.05610729456792048
'3260947573395962106',minor,CONGESTION,02/28/2022 08:25:27,02/28/2022 08:40:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'1489658405280668758',minor,CONGESTION,02/28/2022 08:27:01,02/28/2022 08:41:31,0:14:30,1.31774,103.84989,1.31864,103.85191,0.24584865885892238
'1172605910671058469',minor,CONGESTION,02/28/2022 08:37:27,02/28/2022 09:22:27,0:45:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'1242691372343855650',minor,CONGESTION,02/28/2022 08:39:27,02/28/2022 08:54:27,0:15:00,1.32057,103.75511,1.31607,103.75895,0.6559150383785769
'1048853813736132845',minor,CONGESTION,02/28/2022 08:54:57,02/28/2022 09:09:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4322737589812154422',minor,CONGESTION,02/28/2022 08:55:27,02/28/2022 09:10:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'489493570140414614',minor,CONGESTION,02/28/2022 09:05:27,02/28/2022 09:20:27,0:15:00,1.3226,103.74965,1.31607,103.75895,1.2619762206382086
'2553147075192584647',minor,CONGESTION,02/28/2022 09:11:27,02/28/2022 09:26:27,0:15:00,1.32694,103.86989,1.32967,103.86402,0.7196444430358715
'906594763287177762',minor,CONGESTION,02/28/2022 09:16:50,02/28/2022 09:32:05,0:15:15,1.50491,103.60759,1.50605,103.60725,0.13161131257389352
'4398128890838250558',minor,CONGESTION,02/28/2022 09:19:27,02/28/2022 09:34:27,0:15:00,1.32057,103.75511,1.31607,103.75895,0.6559150383785769
'1168605736298740277',minor,CONGESTION,02/28/2022 09:23:27,02/28/2022 09:38:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'3766305799920259836',minor,CONGESTION,02/28/2022 09:31:27,02/28/2022 09:46:27,0:15:00,1.32088,103.75471,1.31607,103.75895,0.7110149500984776
'2137928901820020831',minor,CONGESTION,02/28/2022 09:32:27,02/28/2022 10:02:27,0:30:00,1.42558,103.78923,1.42417,103.7922,0.36544473971533104
'3645393455155825664',minor,CONGESTION,02/28/2022 09:39:27,02/28/2022 09:54:27,0:15:00,1.41894,103.80067,1.4212,103.79728,0.4525188071106177
'1113497949416384806',minor,CONGESTION,02/28/2022 09:41:27,02/28/2022 09:56:27,0:15:00,1.38161,103.73561,1.38438,103.73884,0.4722553438588144
'2851821431332769095',minor,CONGESTION,02/28/2022 09:42:57,02/28/2022 09:57:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3278941945718696591',minor,CONGESTION,02/28/2022 09:42:46,02/28/2022 10:03:31,0:20:45,1.29998,103.77891,1.29801,103.7823,0.43564746545516825
'2763139700183187811',minor,CONGESTION,02/28/2022 09:43:27,02/28/2022 09:58:27,0:15:00,1.37082,103.94137,1.3686,103.94386,0.370198361085788
'3269228038405233607',minor,CONGESTION,02/28/2022 09:46:57,02/28/2022 10:01:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4224147557550915184',minor,CONGESTION,02/28/2022 09:46:27,02/28/2022 10:16:27,0:30:00,1.32584,103.72934,1.32424,103.74304,1.5349023269811708
'4284913162153457424',minor,CONGESTION,02/28/2022 09:48:46,02/28/2022 10:03:31,0:14:45,1.28215,103.86095,1.28168,103.86076,0.05610729456792048
'2736105525184579675',minor,CONGESTION,02/28/2022 09:48:57,02/28/2022 10:03:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'555790612879108623',minor,CONGESTION,02/28/2022 09:50:57,02/28/2022 10:05:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'1670655798037399034',minor,CONGESTION,02/28/2022 09:53:01,02/28/2022 10:07:31,0:14:30,1.30722,103.76674,1.3071,103.76684,0.017318259977848464
'4077333071980106696',minor,CONGESTION,02/28/2022 09:52:57,02/28/2022 10:07:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'4540469492780189452',minor,CONGESTION,02/28/2022 09:54:57,02/28/2022 10:09:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'3726162600254098588',minor,CONGESTION,02/28/2022 09:56:57,02/28/2022 10:11:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
'2822045387630495460',minor,CONGESTION,02/28/2022 09:56:16,02/28/2022 10:11:31,0:15:15,1.28215,103.86095,1.28168,103.86076,0.05610729456792048
'761039420279327273',minor,CONGESTION,02/28/2022 09:58:27,02/28/2022 10:13:27,0:15:00,1.35219,103.73077,1.34851,103.73472,0.5990160975651987
'989773006871229503',minor,CONGESTION,02/28/2022 09:58:46,02/28/2022 10:15:31,0:16:45,1.30418,103.77102,1.30398,103.77145,0.05271792145025899
'2550165012349274083',minor,CONGESTION,02/28/2022 10:03:27,02/28/2022 10:18:27,0:15:00,1.36833,103.71479,1.37633,103.72946,1.8568444853336024
'4479478635251813686',minor,CONGESTION,02/28/2022 10:05:01,02/28/2022 10:19:31,0:14:30,1.31188,103.84481,1.31096,103.84453,0.10639451276340349
'3171662051289541873',minor,CONGESTION,02/28/2022 10:07:27,02/28/2022 10:22:27,0:15:00,1.31951,103.75605,1.31607,103.75895,0.4988479502865391
'3896126885326612078',minor,CONGESTION,02/28/2022 10:05:46,02/28/2022 10:19:31,0:13:45,1.28267,103.86115,1.28262,103.86113,0.005959977207446153
'2654557933087176078',minor,CONGESTION,02/28/2022 10:08:57,02/28/2022 10:23:57,0:15:00,1.30966,103.76491,1.31227,103.7624,0.40164736777751436
