CityName,Scale,TOD,Marker,PlotCounter,Feature,Value
Singapore,50,3,train,0,edge_length_avg,0.06634525281382535
Singapore,50,3,train,0,streets_per_node_avg,0.05666017793348844
Singapore,50,3,train,0,street_length_total,0.0351918447205087
Singapore,50,3,train,0,circuity_avg,0.07829626310795525
Singapore,50,3,train,0,metered_count,0.12592101339295964
Singapore,50,3,train,0,non_metered_count,0.08309061232190648
Singapore,50,3,train,0,total_crossings,0.7188599509133583
Singapore,50,3,train,0,betweenness,0.08687567272090752
Singapore,50,3,train,0,lane_density,0.055431683765327006
Singapore,50,3,train,0,streets_per_node_proportion_1,0.005326144509698687
Singapore,50,3,train,0,streets_per_node_proportion_2,0.04725213687058672
Singapore,50,3,train,0,streets_per_node_proportion_4,0.029117717906132195
Singapore,50,3,train,0,streets_per_node_count_5,0.057307115370722576
Singapore,50,3,train,0,streets_per_node_proportion_5,0.04848195265471319
Singapore,50,3,train,0,global_betweenness,0.05111735502386554
Singapore,50,3,train,1,n,0.029648275461141804
Singapore,50,3,train,1,m,0.017485117653217624
Singapore,50,3,train,1,k_avg,0.11912828741920439
Singapore,50,3,train,1,edge_length_total,0.04639116213981948
Singapore,50,3,train,1,edge_length_avg,0.06247108163336443
Singapore,50,3,train,1,streets_per_node_avg,0.056152596202561404
Singapore,50,3,train,1,street_length_total,0.04725389841370671
Singapore,50,3,train,1,circuity_avg,0.06837391165053557
Singapore,50,3,train,1,metered_count,0.17799157642740132
Singapore,50,3,train,1,non_metered_count,0.05320831834008262
Singapore,50,3,train,1,total_crossings,0.58903728073382
Singapore,50,3,train,1,betweenness,0.0989679754709715
Singapore,50,3,train,1,lane_density,0.05152970895218322
Singapore,50,3,train,1,streets_per_node_proportion_1,0.007455980806750158
Singapore,50,3,train,1,streets_per_node_proportion_2,0.05687545963325955
Singapore,50,3,train,1,streets_per_node_proportion_4,0.045603097223543866
Singapore,50,3,train,1,streets_per_node_count_5,0.0692980728187971
Singapore,50,3,train,1,streets_per_node_proportion_5,0.04928727965225925
Singapore,50,3,train,1,global_betweenness,0.057132399988634425
Singapore,50,3,train,2,n,0.03245673364961155
Singapore,50,3,train,2,m,0.023938982483681308
Singapore,50,3,train,2,k_avg,0.10063801462825389
Singapore,50,3,train,2,edge_length_total,0.03939080675561882
Singapore,50,3,train,2,edge_length_avg,0.0646277137205226
Singapore,50,3,train,2,streets_per_node_avg,0.040814949960790346
Singapore,50,3,train,2,street_length_total,0.04985736574461906
Singapore,50,3,train,2,circuity_avg,0.0947254651382168
Singapore,50,3,train,2,metered_count,0.5614200165152776
Singapore,50,3,train,2,non_metered_count,0.1580697673482023
Singapore,50,3,train,2,total_crossings,0.2185020136735951
Singapore,50,3,train,2,betweenness,0.07844680023831391
Singapore,50,3,train,2,lane_density,0.03893870007427392
Singapore,50,3,train,2,streets_per_node_proportion_1,0.010319094373480338
Singapore,50,3,train,2,streets_per_node_proportion_2,0.0654073766661223
Singapore,50,3,train,2,streets_per_node_proportion_4,0.02749525622745478
Singapore,50,3,train,2,streets_per_node_count_5,0.03850114313060067
Singapore,50,3,train,2,streets_per_node_proportion_5,0.030736891509358554
